############### sp proteins
A0A3B3IS91|PLGRF_HUMAN POLG alternative reading frame OS=Homo sapiens OX=9606 GN=POLG PE=1 SV=2
A0A590UK10|A0A590UK10_HUMAN Rho guanine nucleotide exchange factor 18 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGEF18 PE=4 SV=1
A0A590UK24|A0A590UK24_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5F9Z9Y6|A0A5F9Z9Y6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5F9ZGZ6|A0A5F9ZGZ6_HUMAN ARHGEF5_35 domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5F9ZH88|A0A5F9ZH88_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5F9ZHS0|A0A5F9ZHS0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5F9ZHU2|A0A5F9ZHU2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A5H1ZRR4|A0A5H1ZRR4_HUMAN T cell receptor gamma joining 2 (Fragment) OS=Homo sapiens OX=9606 GN=TRGJ2 PE=4 SV=1
A0A5K1VDZ0|A0A5K1VDZ0_HUMAN KIR2DL1 protein OS=Homo sapiens OX=9606 GN=KIR2DL1 PE=2 SV=1
A0A669KAW2|A0A669KAW2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A669KB60|A0A669KB60_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6I8PS25|A0A6I8PS25_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PFC9|A0A6Q8PFC9_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PFD8|A0A6Q8PFD8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PFQ6|A0A6Q8PFQ6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PGL7|A0A6Q8PGL7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PGS0|A0A6Q8PGS0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PGZ6|A0A6Q8PGZ6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PGZ7|A0A6Q8PGZ7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PHA8|A0A6Q8PHA8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PHR7|A0A6Q8PHR7_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A6Q8PHS2|A0A6Q8PHS2_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7I2V2S6|A0A7I2V2S6_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7I2V3R4|A0A7I2V3R4_HUMAN RING-type domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7I2V4K3|A0A7I2V4K3_HUMAN HCG2038094, isoform CRA_b OS=Homo sapiens OX=9606 GN=TUNAR PE=4 SV=1
A0A7I2V4U8|A0A7I2V4U8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7I2V6D3|A0A7I2V6D3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7P0T8H1|A0A7P0T8H1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7P0T9M0|A0A7P0T9M0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A7P0TAN4|A0A7P0TAN4_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
A0A7P0TBJ1|A0A7P0TBJ1_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC389895 PE=4 SV=1
A0A7P0Z4L6|A0A7P0Z4L6_HUMAN XRCC1_N domain-containing protein OS=Homo sapiens OX=9606 GN=LOC100133315 PE=4 SV=1
A0A804HI29|A0A804HI29_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A804HIB5|A0A804HIB5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A804HID5|A0A804HID5_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A804HJP8|A0A804HJP8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A804HJT0|A0A804HJT0_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=4 SV=1
A0A804HLA8|A0A804HLA8_HUMAN Guanine nucleotide-binding protein subunit gamma OS=Homo sapiens OX=9606 GN=GNG5P2 PE=3 SV=1
A0N4X2|A0N4X2_HUMAN Possible J 40 gene segment (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ40 PE=4 SV=1
A0N4X5|A0N4X5_HUMAN HCG2039756 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ34 PE=4 SV=1
A0N4Z3|A0N4Z3_HUMAN HCG2039775 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ14 PE=4 SV=1
A0N4Z7|A0N4Z7_HUMAN Possible J 10 gene (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ10 PE=4 SV=1
A0N4Z8|A0N4Z8_HUMAN HCG2039779 (Fragment) OS=Homo sapiens OX=9606 GN=TRAJ9 PE=4 SV=1
A3KN74|A3KN74_HUMAN GPX6 protein OS=Homo sapiens OX=9606 GN=GPX6 PE=2 SV=1
B3KNS4|B3KNS4_HUMAN Endogenous retrovirus group K3 member 1 OS=Homo sapiens OX=9606 GN=ERVK3-1 PE=1 SV=1
B7Z3J9|B7Z3J9_HUMAN HCG2040265, isoform CRA_a OS=Homo sapiens OX=9606 GN=LOC730098 PE=1 SV=1
B7ZLF3|B7ZLF3_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC402624 PE=1 SV=1
C9JA33|C9JA33_HUMAN PALM2 and AKAP2 fusion OS=Homo sapiens OX=9606 GN=PALM2AKAP2 PE=1 SV=1
F5GYI1|F5GYI1_HUMAN Vanin 3, pseudogene OS=Homo sapiens OX=9606 GN=VNN3P PE=1 SV=1
J3QSS5|J3QSS5_HUMAN T-complex 10-like 2, pseudogene OS=Homo sapiens OX=9606 GN=TCP10L2 PE=1 SV=1
M0QZD8|M0QZD8_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 GN=LOC400499 PE=4 SV=3
Q5VVH2|Q5VVH2_HUMAN Peptidylprolyl isomerase OS=Homo sapiens OX=9606 GN=FKBP1C PE=1 SV=1
Q68DW6|Q68DW6_HUMAN Uncharacterized protein DKFZp781C0719 OS=Homo sapiens OX=9606 GN=DKFZp781C0719 PE=2 SV=1
Q6JHZ5|Q6JHZ5_HUMAN NS5ATP13TP1 OS=Homo sapiens OX=9606 PE=2 SV=1
Q6YL49|Q6YL49_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=2 SV=1
Q71RC1|Q71RC1_HUMAN PP13850 OS=Homo sapiens OX=9606 PE=2 SV=1
Q9BZC5|Q9BZC5_HUMAN FKSG35 OS=Homo sapiens OX=9606 GN=FKSG35 PE=2 SV=1
Q9H3A6|Q9H3A6_HUMAN PRO2179 OS=Homo sapiens OX=9606 PE=2 SV=1
Q9HB66|Q9HB66_HUMAN Alternative protein MKKS OS=Homo sapiens OX=9606 GN=MKKS PE=1 SV=1
S4R3C0|S4R3C0_HUMAN Immunoglobulin heavy variable 3/OR16-17 (non-functional) (Fragment) OS=Homo sapiens OX=9606 GN=IGHV3OR16-17 PE=1 SV=1
V9GZ13|V9GZ13_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=1
